ID,00:08:30:B7:05:62,00:08:30:D7:B8:10,00:08:30:D7:B8:12,00:08:30:E5:30:F4,00:08:30:E5:3E:04,00:08:30:E5:53:40,00:08:30:E5:53:41,00:08:30:E5:53:42,00:08:30:E5:53:43,00:08:30:E5:53:44,00:08:30:E5:7F:E1,00:08:30:E5:7F:E2,00:08:30:E5:7F:E3,00:08:30:E5:7F:E4,00:08:30:E5:9A:23,0C:4B:54:C4:06:9B,3E:2E:F9:D7:B0:9A,44:C3:46:19:93:51,48:7D:2E:20:78:99,5C:83:8F:8F:FD:F0,5C:83:8F:8F:FD:F1,5C:83:8F:8F:FD:F2,5C:83:8F:8F:FD:F4,68:BC:0C:07:24:D0,68:BC:0C:07:24:D1,68:BC:0C:07:24:D2,68:BC:0C:07:24:D3,68:BC:0C:07:24:D4,68:BC:0C:0A:C0:C1,68:BC:0C:0A:D4:E0,68:BC:0C:0A:D4:E1,68:BC:0C:0A:D4:E2,68:BC:0C:0A:D4:E3,68:BC:0C:0A:D4:E4,68:BC:0C:0A:DD:A0,68:BC:0C:0A:DD:A2,68:BC:0C:0A:DD:A3,68:BC:0C:0A:DD:A4,9C:D3:6D:A3:B4:32,DC:EE:06:91:61:D1,E0:B9:4D:36:55:53,EE:D0:9F:57:41:D1,00:08:30:E5:30:F1,00:08:30:E5:3E:00,00:08:30:E5:3E:02,00:08:30:E5:3E:03,00:08:30:E5:7F:E0,60:C5:A8:E1:3D:29,78:54:2E:F0:39:58,DC:FE:18:C6:C4:59,EC:26:CA:38:DB:DC,00:08:30:D7:AD:43,00:08:30:D7:B8:13,00:08:30:D7:B8:14,00:08:30:D7:C3:54,00:08:30:D7:E9:50,00:08:30:E5:30:F3,0C:4B:54:B5:ED:FA,68:BC:0C:07:03:90,68:BC:0C:07:03:91,68:BC:0C:07:03:93,68:BC:0C:07:03:94,00:08:30:D7:99:71,00:08:30:D7:99:72,00:08:30:D7:99:74,00:08:30:D7:B8:11,00:08:30:D7:DB:23,44:C3:46:19:93:89,5C:83:8F:8F:FD:F3,68:BC:0C:07:22:E0,68:BC:0C:07:22:E3,6C:B0:CE:42:51:7C,00:08:30:D7:99:70,00:08:30:D7:C3:50,A8:15:4D:3B:D9:8C,FA:34:41:E1:17:F7,00:08:30:D7:AD:42,00:08:30:D7:B8:42,00:08:30:D7:DB:20,14:75:90:4A:B6:8A,00:08:30:D7:E9:51,00:08:30:D7:E9:52,00:08:30:D7:62:F1,00:08:30:D7:99:73,00:08:30:D7:AD:44,00:08:30:D7:B8:40,00:08:30:E5:0B:A1,00:08:30:E5:3E:01,00:08:30:D7:65:10,00:08:30:D7:65:11,00:08:30:D7:65:12,00:08:30:D7:65:13,00:08:30:D7:AD:40,00:08:30:D7:AD:41,00:08:30:E5:0B:A2,00:08:30:E5:9A:24,00:08:30:B7:05:60,00:08:30:B7:05:64,00:08:30:D7:DB:21,00:08:30:D7:DB:22,00:08:30:D7:DB:24,00:08:30:E5:3D:D1,00:08:30:E5:3D:D4,00:08:30:B7:05:61,00:08:30:B7:05:63,00:08:30:E5:0B:A0,00:08:30:E5:0B:A3,68:BC:0C:0A:C0:C0,68:BC:0C:0A:C0:C2,00:08:30:D7:62:F0,00:08:30:D7:62:F3,00:08:30:D7:62:F4,00:08:30:D7:65:14,00:08:30:E5:0B:A4,68:BC:0C:0A:C0:C4,68:BC:0C:0A:E6:90,68:BC:0C:0A:E6:94,68:BC:0C:07:22:E1,68:BC:0C:0A:B0:73,68:BC:0C:0A:B0:74,68:BC:0C:0A:E6:93,00:08:30:D7:62:F2,00:08:30:D7:B8:43,00:08:30:D7:E9:53,00:08:30:E5:02:B1,00:08:30:E5:02:B3,68:BC:0C:07:22:E2,68:BC:0C:0A:E6:92,5C:83:8F:3C:6E:52,68:BC:0C:0A:B0:71,68:BC:0C:0A:E6:91,00:08:30:B7:00:A2,00:08:30:E5:02:B2,68:BC:0C:07:22:E4,00:08:30:B7:00:A4,00:08:30:D7:B8:41,00:08:30:D7:B8:44,00:08:30:E5:30:F0,5C:83:8F:3C:6E:53,5C:83:8F:3C:6E:54,00:08:30:D7:5F:B1,00:08:30:D7:E9:54,00:08:30:E5:3D:83,00:08:30:E5:3D:84,00:08:30:B7:00:A1,00:08:30:B7:00:A3,00:08:30:D7:C3:51,5C:83:8F:3C:6E:50,5C:83:8F:3C:6E:51,68:BC:0C:07:17:A4,E2:CC:F8:06:03:45,00:08:30:B7:00:A0,00:08:30:E5:3B:61,00:08:30:E5:4B:90,00:08:30:E5:4B:93,00:08:30:E5:4B:92,00:08:30:E5:4B:94,68:BC:0C:0A:C0:C3,00:08:30:D7:C3:53,00:08:30:D7:C3:52,68:BC:0C:07:17:A0,68:BC:0C:07:17:A1,68:BC:0C:07:32:30,34:23:87:9A:E9:D9,68:BC:0C:07:17:A3,68:BC:0C:07:32:34,68:BC:0C:0A:D7:00,68:BC:0C:0A:D7:03,68:BC:0C:0A:D7:02,C0:61:18:3F:80:20,FA:34:41:E1:1A:8B,00:08:30:E5:4B:91,68:BC:0C:0A:D7:01,6E:B0:CE:42:51:7D,00:08:30:D7:B0:B2,00:08:30:D7:BF:D0,00:08:30:E5:3B:60,00:08:30:E5:3B:64,68:BC:0C:07:32:32,00:08:30:E5:3B:62,00:08:30:E5:3B:63,68:BC:0C:0A:D7:04,9E:DA:3E:9D:BA:9D,38:22:D6:A7:DA:D0,00:08:30:D7:BF:D2,00:08:30:D7:BF:D3,00:08:30:D7:BF:D4,00:08:30:D7:B0:B0,00:08:30:D7:BF:D1,D6:25:8B:F1:68:E6,00:08:30:D7:A5:90,00:08:30:D7:A5:91,00:08:30:D7:B0:B3,46:03:2C:D4:E4:A0,00:08:30:D7:A5:93,00:08:30:E5:39:72,00:08:30:D7:A5:92,00:08:30:D7:B0:B4,68:BC:0C:0A:F0:E0,5C:83:8F:77:6E:71,00:08:30:D7:A5:94,00:08:30:D7:B0:B1,68:BC:0C:0A:F0:E1,68:BC:0C:0A:F0:E2,68:BC:0C:0A:F0:E3,68:BC:0C:0A:F0:E4,00:08:30:E5:30:F2,00:08:30:E5:39:73,4C:AC:0A:0C:2E:41,00:08:30:D7:92:20,00:08:30:D7:92:22,00:08:30:D7:92:23,00:08:30:D7:92:24,00:08:30:D7:AC:E0,00:08:30:D7:AC:E3,88:25:93:5F:A7:32,8E:99:4B:00:B6:C8,B8:08:D7:E0:C7:A2,0C:4B:54:B5:EF:B6,24:F2:7F:C3:60:41,24:F2:7F:C3:60:44,3C:CE:73:70:EF:80,3C:CE:73:70:EF:84,BC:46:99:62:C6:23,68:BC:0C:07:03:92,68:BC:0C:0A:DD:A1,00:08:30:E5:9A:21,32:F7:72:53:5E:9A,8A:78:73:C3:D8:4F,00:08:30:E5:3D:D2,AE:ED:5C:A8:F3:45,00:08:30:E5:3D:D0,00:08:30:E5:9A:22,00:08:30:E5:02:B4,00:08:30:E5:02:B0,68:BC:0C:0A:B0:70,68:BC:0C:0A:B0:72,68:BC:0C:07:17:A2,68:BC:0C:0A:AF:20,68:BC:0C:0A:AF:24,00:08:30:E5:39:71,00:08:30:E5:39:74,00:08:30:D7:92:21,4C:AC:0A:0C:2F:95,5E:AC:0A:0C:2F:95,6E:AC:0A:0C:2F:95,24:F2:7F:C3:60:43,24:F2:7F:C3:5F:41,24:F2:7F:C3:5F:44,F0:B4:29:25:C5:7D,00:08:30:E5:39:70,20:DC:E6:B4:2C:DA,68:BC:0C:0A:AF:21,68:BC:0C:0A:AF:23,20:6B:E7:C4:DF:79,68:BC:0C:0A:AF:22,30:FC:68:BB:6E:ED,F4:83:CD:55:10:93,00:08:30:D7:AC:E4,00:0C:43:E1:76:28,00:23:89:D0:CB:40,68:BC:0C:07:09:E1,B4:0F:3B:C5:F3:31,00:08:30:D7:AC:E1,00:08:30:E5:2D:83,F0:B4:29:F1:98:2E,68:BC:0C:07:09:E0,68:BC:0C:07:09:E2,68:BC:0C:07:09:E3,68:BC:0C:07:09:E4,C4:CA:D9:6D:CC:F0,C4:CA:D9:6D:CC:F1,F2:B4:29:F0:98:2E,F8:D0:27:F3:EE:30,30:B4:9E:71:A6:1B,B8:62:1F:53:72:0D,00:08:30:E4:D2:F2,00:08:30:E4:D2:F4,00:08:30:E5:5D:C1,00:08:30:E5:5D:C4,8E:99:4B:00:B5:DC,00:08:30:E4:D2:F0,00:08:30:E4:D2:F3,30:FC:68:90:C5:D8,00:08:30:A7:85:90,00:08:30:A7:85:91,00:08:30:A7:85:93,00:08:30:E5:5D:C3,00:23:89:C4:EE:D0,00:26:99:74:5D:94,14:CC:20:53:97:DC,BC:46:99:34:A6:DA,BA:C1:11:7E:F7:21,20:6B:E7:4B:01:89,00:34:CB:54:CD:00,00:34:CB:68:D7:5F,38:22:D6:55:54:20,F4:83:CD:89:5E:4E,30:FC:68:8D:40:B6,00:08:30:E5:5D:C2,00:08:30:E4:D2:F1,00:08:30:E5:5D:C0,C4:04:15:88:5A:97
84,0,0,0,0,-62.65,-72,-75.75,-71,0,-72,0,0,0,0,0,0,-81,0,0,0,0,0,0,-63.3,-62.3,-63,-63,-63,-62.55,-58.65,-57.2,-57.4,-55.05,-57.8,0,0,0,0,-79,-67.2,0,0,0,-63.3,-63.3,-62.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73,0,0,0,0,0,0,0,0,0,-63.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62.85,-64.25,0,-72,0,0,0,-63.05,-66.8,-66.55,0,0,0,-65.7,0,0,0,0,0,0,-65.3,-58.9,0,-65.35,0,0,0,-71.2222,0,0,0,-58.65,-58.05,0,0,0,0,-72,0,0,-58.1,-59.8,0,-79.15,-71,0,-69.25,-69.15,-69.2222,-68.75,-61.85,0,0,0,0,0,-77,0,0,-67.85,-66.65,-68.1,0,-72,0,-68.5,0,0,-70,-69.3125,-70,0,-70,-69.75,-67.95,-74.4,0,-68.125,-69.5,-69.6667,-71,-70,-71.15,-70.1,0,-71,-83.8,-70.4,0,-71.35,0,0,0,0,-70.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,0,0,0,0,-59.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62.4,-62,-61.95,-61.85,-61.05,-62.15,-55.6,-56,-55.7,-54,-54.15,0,0,0,0,-78.5,-69.95,0,0,0,-58.55,-60.05,-59.25,0,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76.5,0,0,0,0,0,0,0,0,0,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62.6,-63.4,0,0,0,0,0,-62.3,-64.75,-65,0,0,0,-65,0,0,0,0,0,0,-65.1,-57.05,0,-64.75,0,0,0,0,0,0,0,-56.8,-56.7,0,0,0,0,-72,0,0,-57.3,-56.7,0,-82.1,0,-70,-66,-65.75,0,-68.7,-62.4,0,0,0,0,0,-78.3,0,0,0,-66.625,0,0,-74.9,-67.8,-69,0,-70.35,-69.5556,-68.875,-70,0,-69.45,-69.25,-68.5,-73.1,0,0,-70,-70,0,-69.2,-69.25,-69.3,-70,-70,0,-69.9,0,-71,-70.4375,0,0,-71,0,-72,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0,0,0,0,-61.85,0,-70,-72,0,-71.1667,0,0,0,0,0,0,-67.5,0,0,0,0,0,0,-58.25,-58.85,-58.7,-57.35,-59.1,-61.85,-60.25,-58.25,-58.6,-58.85,-60.25,0,0,0,0,-80.05,-70.15,0,0,0,-61.2,-60.95,-61.05,0,0,0,-88.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-61.8,-60.65,0,0,0,0,0,-61.15,-67.45,-67.55,0,0,0,-68.9,0,0,0,0,0,0,-67.55,-60.5,0,-67.3,-71.1,0,0,-70.3,0,0,0,-61.55,-60.4,0,0,0,0,-69.4444,-71.2,0,-59.75,-60.35,0,-76.5,-70.15,0,-64.6,-64.6,-64.8,-64.75,-61.3,0,0,0,0,0,-76.7,0,0,-70.75,-69.25,-71,0,-73.05,-64.8,-70.35,0,0,0,0,0,0,-69.4444,0,-70.85,-75.35,0,-66.2778,-66.625,-65.375,0,0,-67.65,-70.15,-70.1111,0,-74.3,-71.125,0,-71,0,-71,0,-70.55,0,-72,-72,-76,-72.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,0,0,0,0,-60.95,-72.95,0,-72,0,-70.2222,0,0,0,0,0,0,-81,0,0,0,0,0,0,-62.5,-61.4,-61.15,-62.2,-61.65,-62.8,-55.45,-54.05,-55.75,-55.05,-55.9,0,0,0,0,-78.2,-71.7,0,0,0,-61.3,-61.1,-61.25,0,0,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,0,0,0,0,-60.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60.95,-62.75,0,-76,0,0,0,-62.5,-67.95,-67.65,0,0,0,-69.35,0,0,0,0,0,0,-68.5,-64.15,0,-66.95,-70.5,0,0,-70.8,0,0,0,-63.95,-64.55,0,0,0,0,-70,-71.5,0,-64.4,-64.7,0,0,-70.15,0,-63.15,-63.55,-64,-63.3,-62.65,0,0,0,0,0,-77,0,0,-69.1,0,-71,0,-71.65,-64,0,0,-70.5,-69,-71,0,0,-71,-70.6,-71.0556,0,0,-69,-69.5,0,-71,-69.9,-69.1,-71.2,0,0,-74.55,0,0,-70.375,0,0,0,-70,-72,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0,0,0,-72.1,-57.7,-73.1,0,-72.15,-72,-72,0,0,0,0,0,0,-76,0,0,0,0,0,0,-64.15,-62.75,-64.1,-64.7,-64.15,-59.9,-54.35,-52.9,-54.4,-53.15,-54.3,0,0,0,0,-77.65,-70.6,0,0,-70.55,-59.65,-59.5,-61.05,0,0,-77.55,-77,0,0,0,0,0,0,-73.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58.95,-59.8,0,0,0,0,0,-60.05,-70.8333,-71.3333,0,0,0,0,0,0,0,0,0,0,-70.7778,-66.4,0,0,0,0,0,0,0,0,-75,-66,-66.95,0,0,0,0,0,0,0,-65.8,-67.25,0,0,0,0,-64.4,-64.4,-64.45,-64.25,-59.55,0,0,0,0,0,-77.1667,0,0,0,0,0,0,-70.4,-64.1,0,0,-70.7,-69,0,0,0,0,0,0,-76.5,0,-69,-69.3333,-69,-69.35,-69,-72.5625,-70,0,-71,-74.75,0,0,0,-71.15,0,0,0,-71,0,-71.6667,-72,-72,-71.05,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,0,0,0,-71.8,-62.65,-73.05,-74,-72.75,0,0,0,0,0,0,0,0,-69.5,0,0,0,0,0,0,-64.55,-64,-64.8,-64,-64.45,-59.9,-52.15,-52,-52,-52,-52,0,0,0,0,-75.05,-73.55,0,0,-76.1667,-61.9444,-62.1,-62.3,0,0,-76.85,-77.4,0,0,0,0,0,0,-75.875,-78.4,0,0,0,0,0,0,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59.7,-60.25,0,0,0,0,0,-60.6,0,-71,0,0,0,-69.5,0,0,0,0,0,0,0,-66,0,-71.85,-76.5,0,0,0,0,0,-75,-66.4,-66.4,0,0,0,0,-71,-76,0,-65.7,-66.75,0,0,0,0,-63.8,-63.3,-62.7,-62.6,-60.45,0,0,0,0,0,-76.9,0,0,0,0,0,0,-72.55,-62.4,0,-88.5,-71.5,-75.3,0,0,0,0,0,0,-76.5,0,0,-70,-76,0,0,-76.2,0,0,-69.8889,-76.5,0,0,0,-69.6667,-72,0,0,0,0,0,0,0,-74.3125,0,-88.5,-76,-76,-76.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-88.5,-87,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0,0,0,0,0,-73.1,0,-72.8,-72,0,0,0,0,0,0,0,-65,0,-78.5,0,0,0,0,-63.9,-63.85,-63.85,-64.05,-63.15,-64.55,-53.35,-53.6,-52.5,-53.35,-53.3,0,0,0,0,-74.4,-72.2,0,-77.05,-70.5,0,0,0,0,0,-76.45,-74.2778,0,0,0,0,0,0,-72.5,-76.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64.45,-64.25,0,0,0,0,0,-64.35,0,0,0,0,0,-69,0,-76.5,0,0,0,0,0,-69.1,0,-71.6875,0,0,0,0,0,-76.5,0,-68.8,-68.05,0,0,0,0,0,0,0,-68.2,-68.5,0,-88.5,0,0,-62.9,-63.95,-63.05,-63.05,-64.8,0,0,0,0,0,0,0,0,0,0,0,0,-72.15,-63.1,0,-85.2,-72.2,-72,0,0,0,0,0,0,0,0,-72,-73.8,-72,0,0,-77,0,0,0,-76.65,0,0,0,0,0,0,0,0,0,0,0,0,-71.5,0,0,0,0,0,0,0,0,-88.5,0,0,0,-76.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,0,0,0,0,-59.4,-72.6,0,-73.3,-72,0,0,0,0,0,0,0,-63,0,-80.05,0,0,0,0,-64.05,-63.8,-63.85,-63.8,-63.75,-64.85,-55.3,-56.5,-55.05,-55.75,-55.45,0,0,0,0,-72.4,-71.65,0,-77.3,-70.5,-59.65,-61,-55.5,0,0,-77,-75.05,-88.5,0,0,0,0,0,-72.2,-76.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65.4,-64.8,0,0,0,0,0,-64.65,-70.75,-71.35,0,0,0,0,0,0,0,0,0,0,-71.1,-69.85,0,-71.9,0,0,0,0,0,0,-71,-71,-69.15,0,0,0,0,0,0,0,-69.9,-70,0,0,0,0,-65.4444,-66.25,-65.85,-65.2,-64.3,0,0,0,0,0,0,0,0,0,0,0,0,-72.6,-65,0,-77.3333,-71.3,0,0,0,0,0,0,0,-76.5,0,0,0,-71.75,-71.3,0,-77,0,0,-71,-76.25,0,0,0,-71,0,0,0,-71,0,0,0,0,-71.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-69.9375,0,0,0,0,0,0,-78.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0,0,0,0,-55.1,0,0,-71.7778,0,-74.5,0,0,0,0,0,0,-61,-78.5,-82,0,0,0,0,-64.4,-64.2,-64.5,-64.15,-64.2,-64.5,-56.35,-57.95,-57.55,-56.1,-56.7,0,0,0,0,-76.95,-70.45,0,-87.5,-69.85,-55.2,-54.6,-55,0,0,-77.5,-80.8889,0,0,0,0,0,0,-71.35,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76.75,0,0,0,0,0,0,0,0,0,0,0,0,-54.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64.5,-64.3,0,0,0,0,0,-64.25,-70.5,-70,0,0,0,-71,0,0,0,0,0,0,-70.45,-69.2,0,-69,0,0,0,0,0,0,-70.5,-69.55,-68.65,0,0,0,0,0,0,0,-69.3,-68.85,0,0,0,0,-65,-66.55,-65.55,-64.15,-63.95,0,0,0,0,0,0,0,0,0,0,0,0,-73.75,-65.45,0,0,-71.2778,-70,0,0,0,0,0,0,0,0,-70.1,-75,-70.4444,0,-69.4,0,0,0,-71.5556,0,0,0,0,-71.3333,0,0,0,-71.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,0,0,0,0,-58.3571,0,0,0,-75.5,0,0,0,0,0,0,0,-64.5,-87,-84.05,0,0,0,0,-64.2,-63.2222,-63.55,-63.0556,-63.6,-64.9,-57.4,-56.25,-58,-55.9,-57.5,0,0,0,0,-75.8,-70.5,0,0,0,0,0,0,0,0,-78,0,0,0,0,0,0,0,-71.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64.9,-64.9,0,0,0,0,0,-64.15,-70.05,0,0,0,0,-69.7,0,0,0,0,0,0,-69,-66.2,0,-69,0,0,0,0,0,0,0,-66.3333,-66.6875,0,0,0,0,0,0,0,-66,-65.8889,0,-78.5,0,0,-65.5,-66.3,-66,-65,-65,0,0,0,0,0,0,0,0,0,0,0,0,-75.55,-66,0,0,0,-76,0,0,0,0,0,0,0,0,-76,0,0,0,0,-74.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,-75.45,-88.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0,0,0,0,-57.7,-69,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-63,-63.8889,-64,-63.625,0,-56.5,-57.55,-57.25,-57.15,-57.6,0,0,0,0,-87,-77.5,0,0,0,-57.4,-57.9,-57.2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,0,0,0,0,0,0,-65.75,-71.85,0,0,0,0,0,0,0,-68.3333,-73.55,0,0,0,0,-61.4,-62.85,-64.6,-62.3,-56,0,0,0,0,0,0,0,0,0,0,0,0,-71.25,-61.65,0,0,0,0,0,0,0,0,0,0,0,0,-64.9444,-68.25,-64.8889,0,-67.55,0,-63.2778,0,0,0,-70.55,-64.6875,0,0,-64.0556,0,-63.7222,0,0,0,-64.1111,0,0,-68.4,0,0,-76,0,-71.7,0,0,0,0,0,0,0,0,0,0,-77.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70.5556,-70.2222,-65,-68.05,0,0,0,0,0,0,0,0,-65,-88.5,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,0,0,0,0,-66.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,-69.625,-56.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66.05,0,-65.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56.5,-55.55,0,0,0,0,0,-56.35,0,0,0,0,0,0,0,0,0,0,0,0,0,-70.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70.5,0,0,0,0,0,-55.15,-54.9,-54.65,-54.6,-57.1,0,0,0,0,0,0,0,0,0,0,0,-88.5,-68.8,-53.75,0,-78.3889,-65.8125,-58.75,0,0,0,0,0,0,0,0,-58.3,-59.65,-57.8125,-64.9375,-57.7,0,-65,-65.1111,0,-71.9,-65.15,0,-64.85,-65.75,-65.875,0,-65.35,0,0,-65.25,-68.55,-67.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65.7,-66.05,0,-62.8,0,0,0,0,0,0,0,0,0,-85.5,-65.8125,-65.35,-78,-65.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
